token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,freeze_qty
800239,FRBGOI2035,FRBGOI2035,,-1.000000,1,,BSE,1.000000,0
800292,SGBFEB27,SGBFEB27,,-1.000000,1,,BSE,1.000000,0
800298,769GS2043,769GS2043,,-1.000000,1,,BSE,5.000000,0
800320,SGBMAY28,SGBMAY28,,-1.000000,1,,BSE,1.000000,0
959059,749PGCIL29,749PGCIL29,,-1.000000,4,,BSE,1.000000,0
959286,713NHPCL28,713NHPCL28,,-1.000000,5,,BSE,1.000000,0
959313,714REC30,714REC30,,-1.000000,1,,BSE,1.000000,0
959339,75REC30,75REC30,,-1.000000,1,,BSE,1.000000,0
544611,MAHALIFE,MAHALIFE,,-1.000000,1200,,BSE,5.000000,0
544613,UTLSOLAR,UTLSOLAR,,-1.000000,1,,BSE,5.000000,0
544617,EXCELSOFT,EXCELSOFT,,-1.000000,1,,BSE,1.000000,0
544622,KWIL,KWIL,,-1.000000,1,,BSE,1.000000,0
800509,GS19MAR2032,GS19MAR2032,,-1.000000,1,,BSE,1.000000,0
800515,GS19MAR2036,GS19MAR2036,,-1.000000,1,,BSE,1.000000,0
800524,GS19MAR2039,GS19MAR2039,,-1.000000,1,,BSE,1.000000,0
800531,GS19MAR2053,GS19MAR2053,,-1.000000,1,,BSE,1.000000,0
800326,68GS2060,68GS2060,,-1.000000,1,,BSE,1.000000,0
800333,SGBFEB29XI,SGBFEB29XI,,-1.000000,1,,BSE,1.000000,0
800362,GS12DEC27C,GS12DEC27C,,-1.000000,1,,BSE,1.000000,0
800365,GS02JUL28C,GS02JUL28C,,-1.000000,1,,BSE,1.000000,0
959411,1425EPDP30,1425EPDP30,,-1.000000,1,,BSE,1.000000,0
959458,68NHPCL28,68NHPCL28,,-1.000000,5,,BSE,1.000000,0
959863,757ABC35,757ABC35,,-1.000000,1,,BSE,1.000000,0
959894,705PFC30,705PFC30,,-1.000000,1,,BSE,1.000000,0
544624,KKSILK,KKSILK,,-1.000000,3000,,BSE,1.000000,0
544639,SILVERBND,SILVERBND,,-1.000000,1,,BSE,1.000000,0
544654,SMALLADD,SMALLADD,,-1.000000,1,,BSE,1.000000,0
544667,DACHEPALLI,DACHEPALLI,,-1.000000,1200,,BSE,1.000000,0
800378,GS220830C,GS220830C,,-1.000000,1,,BSE,1.000000,0
800382,GS02JUL40C,GS02JUL40C,,-1.000000,1,,BSE,1.000000,0
800383,GS220840C,GS220840C,,-1.000000,1,,BSE,1.000000,0
800385,SGBAUG29V,SGBAUG29V,,-1.000000,1,,BSE,1.000000,0
800534,GS19MAR2057,GS19MAR2057,,-1.000000,1,,BSE,1.000000,0
800548,GS19SEP2050,GS19SEP2050,,-1.000000,1,,BSE,1.000000,0
800551,GS19SEP2054,GS19SEP2054,,-1.000000,1,,BSE,1.000000,0
800572,GS16JUN2029,GS16JUN2029,,-1.000000,1,,BSE,1.000000,0
960033,1250SSFB27,1250SSFB27,,-1.000000,1,,BSE,1.000000,0
960212,7LKCPL26,7LKCPL26,,-1.000000,1,,BSE,1.000000,0
960241,795LTF32,795LTF32,,-1.000000,5,,BSE,1.000000,0
960301,960THFL30,960THFL30,,-1.000000,1,,BSE,1.000000,0
544672,TWCGOLDETF,TWCGOLDETF,,-1.000000,1,,BSE,1.000000,0
544680,NARMADESH,NARMADESH,,-1.000000,240,,BSE,5.000000,0
544688,KASTURI,KASTURI,,-1.000000,2000,,BSE,1.000000,0
544694,ANL,ANL,,-1.000000,1000,,BSE,5.000000,0
800394,GS220231C,GS220231C,,-1.000000,1,,BSE,1.000000,0
800399,GS220831C,GS220831C,,-1.000000,1,,BSE,1.000000,0
800415,GS22FEB34C,GS22FEB34C,,-1.000000,1,,BSE,1.000000,0
800420,GS17JUN39C,GS17JUN39C,,-1.000000,1,,BSE,1.000000,0
800584,73GS2053,73GS2053,,-1.000000,1,,BSE,1.000000,0
800586,GS19DEC2030,GS19DEC2030,,-1.000000,1,,BSE,1.000000,0
800592,GS12JUN2040,GS12JUN2040,,-1.000000,1,,BSE,1.000000,0
800596,SGBSEP31II,SGBSEP31II,,-1.000000,1,,BSE,1.000000,0
960371,649NABAR30,649NABAR30,,-1.000000,1,,BSE,1.000000,0
960372,665NABA35A,665NABA35A,,-1.000000,1,,BSE,1.000000,0
960478,686NHPC27,686NHPC27,,-1.000000,10,,BSE,1.000000,0
960486,686NHPC35,686NHPC35,,-1.000000,10,,BSE,1.000000,0
544711,KIAASA,KIAASA,,-1.000000,1000,,BSE,1.000000,0
544729,AXISRGG130,AXISRGG130,,-1.000000,1,,BSE,1.000000,0
800427,GS22FEB29C,GS22FEB29C,,-1.000000,1,,BSE,1.000000,0
800440,654GS2032,654GS2032,,-1.000000,1,,BSE,1.000000,0
800452,736GS2052,736GS2052,,-1.000000,1,,BSE,5.000000,0
800488,SGBAUG30,SGBAUG30,,-1.000000,1,,BSE,1.000000,0
960495,1096MECL31,1096MECL31,,-1.000000,1,,BSE,1.000000,0
961749,738REC27TF,738REC27TF,,-1.000000,1,,BSE,1.000000,0
961756,734IRFC28,734IRFC28,,-1.000000,1,,BSE,1.000000,0
961780,862REC33,862REC33,,-1.000000,1,,BSE,1.000000,0
544708,YASHHTEJ,YASHHTEJ,,-1.000000,1200,,BSE,1.000000,0
544713,AXISDGG129,AXISDGG129,,-1.000000,1,,BSE,1.000000,0
800603,SGBDE31III,SGBDE31III,,-1.000000,1,,BSE,1.000000,0
800612,GS06NOV29C,GS06NOV29C,,-1.000000,1,,BSE,1.000000,0
800630,GS15APR38C,GS15APR38C,,-1.000000,1,,BSE,1.000000,0
800655,723GS2039,723GS2039,,-1.000000,1,,BSE,1.000000,0
544730,AXISRGD130,AXISRGD130,,-1.000000,1,,BSE,1.000000,0
544749,ARSIFHDAD,ARSIFHDAD,,-1.000000,1,,BSE,1.000000,0
544760,FMCGADD,FMCGADD,,-1.000000,1,,BSE,1.000000,0
544767,AFLTD,AFLTD,,-1.000000,3000,,BSE,1.000000,0
961798,875IIFCL33,875IIFCL33,,-1.000000,1,,BSE,1.000000,0
961807,866NTPC33,866NTPC33,,-1.000000,1,,BSE,1.000000,0
961822,891IIFCL34,891IIFCL34,,-1.000000,1,,BSE,1.000000,0
961835,855IREDA34,855IREDA34,,-1.000000,1,,BSE,1.000000,0
800502,GS19SEP2029,GS19SEP2029,,-1.000000,1,,BSE,1.000000,0
800526,GS19MAR2043,GS19MAR2043,,-1.000000,1,,BSE,1.000000,0
800535,GS19MAR2042,GS19MAR2042,,-1.000000,1,,BSE,1.000000,0
800544,GS19MAR2050,GS19MAR2050,,-1.000000,1,,BSE,1.000000,0
800663,GS22AUG34C,GS22AUG34C,,-1.000000,1,,BSE,1.000000,0
800683,GS06MAY34C,GS06MAY34C,,-1.000000,1,,BSE,1.000000,0
800687,GS22APR44,GS22APR44,,-1.000000,1,,BSE,1.000000,0
800691,GS22APR42,GS22APR42,,-1.000000,1,,BSE,1.000000,0
961857,873HUDCO29,873HUDCO29,,-1.000000,1,,BSE,1.000000,0
961881,863IRFC29,863IRFC29,,-1.000000,1,,BSE,1.000000,0
961891,855IIFCL34,855IIFCL34,,-1.000000,1,,BSE,1.000000,0
972562,97IFCI30,97IFCI30,,-1.000000,1,,BSE,1.000000,0
800558,GS19MAR2058,GS19MAR2058,,-1.000000,1,,BSE,1.000000,0
800561,GS19SEP2062,GS19SEP2062,,-1.000000,1,,BSE,1.000000,0
800567,GS19SEP2053,GS19SEP2053,,-1.000000,1,,BSE,1.000000,0
800570,GS19MAR2060,GS19MAR2060,,-1.000000,1,,BSE,1.000000,0
570002,FELDVR,FELDVR,,-1.000000,1,,BSE,1.000000,0
570005,GATECHDVR,GATECHDVR,,-1.000000,1,,BSE,1.000000,0
590018,HISARMETAL,HISARMETAL,,-1.000000,1,,BSE,5.000000,0
590051,SAKSOFT,SAKSOFT,,-1.000000,1,,BSE,5.000000,0
800698,GS22APR38,GS22APR38,,-1.000000,1,,BSE,1.000000,0
800699,GS22OCT37,GS22OCT37,,-1.000000,1,,BSE,1.000000,0
800700,GS22APR37,GS22APR37,,-1.000000,1,,BSE,1.000000,0
800705,GS12DEC45,GS12DEC45,,-1.000000,1,,BSE,1.000000,0
972575,975IFCI30A,975IFCI30A,,-1.000000,1,,BSE,1.000000,0
972582,IFCI34,IFCI34,,-1.000000,4,,BSE,1.000000,0
972585,IFCI31,IFCI31,,-1.000000,4,,BSE,1.000000,0
972650,947IRFC31,947IRFC31,,-1.000000,1,,BSE,1.000000,0
800573,SGBDE30III,SGBDE30III,,-1.000000,1,,BSE,1.000000,0
800587,GS19JUN2031,GS19JUN2031,,-1.000000,1,,BSE,1.000000,0
800622,GS15APR34C,GS15APR34C,,-1.000000,1,,BSE,1.000000,0
800645,723GS39P,723GS39P,,-1.000000,1,,BSE,1.000000,0
590062,ANDHRSUGAR,ANDHRSUGAR,,-1.000000,1,,BSE,1.000000,0
590072,SUNDRMBRAK,SUNDRMBRAK,,-1.000000,1,,BSE,5.000000,0
590098,SETFGOLD,SETFGOLD,,-1.000000,1,,BSE,1.000000,0
590106,BANKBEES,BANKBEES,,-1.000000,1,,BSE,1.000000,0
800730,GS06NOV47,GS06NOV47,,-1.000000,1,,BSE,1.000000,0
800744,GS06NOV44,GS06NOV44,,-1.000000,1,,BSE,1.000000,0
800754,GS06MAY53,GS06MAY53,,-1.000000,1,,BSE,1.000000,0
800764,GS06MAY62,GS06MAY62,,-1.000000,1,,BSE,1.000000,0
972706,875IFCI26A,875IFCI26A,,-1.000000,1,,BSE,1.000000,0
972832,975IFCI28,975IFCI28,,-1.000000,1,,BSE,1.000000,0
972873,863NTPC29,863NTPC29,,-1.000000,1,,BSE,1.000000,0
973045,881JFP31,881JFP31,,-1.000000,1,,BSE,1.000000,0
800673,GS12DEC44,GS12DEC44,,-1.000000,1,,BSE,1.000000,0
800676,GS06MAY37C,GS06MAY37C,,-1.000000,1,,BSE,1.000000,0
800677,GS22OCT35C,GS22OCT35C,,-1.000000,1,,BSE,1.000000,0
800690,GS22OCT42,GS22OCT42,,-1.000000,1,,BSE,1.000000,0
973048,74REC36,74REC36,,-1.000000,1,,BSE,1.000000,0
973111,975HLF26,975HLF26,,-1.000000,1,,BSE,1.000000,0
973176,663HPCL31,663HPCL31,,-1.000000,1,,BSE,1.000000,0
973201,920CIFCL31,920CIFCL31,,-1.000000,2,,BSE,1.000000,0
590110,QNIFTY,QNIFTY,,-1.000000,1,,BSE,1.000000,0
590115,MOM50,MOM50,,-1.000000,1,,BSE,1.000000,0
590137,SETFNIFBK,SETFNIFBK,,-1.000000,1,,BSE,1.000000,0
590139,LIQUID1,LIQUID1,,-1.000000,1,,BSE,1.000000,0
800695,GS22APR40,GS22APR40,,-1.000000,1,,BSE,1.000000,0
800702,GS22APR39,GS22APR39,,-1.000000,1,,BSE,1.000000,0
800717,GS22OCT48,GS22OCT48,,-1.000000,1,,BSE,1.000000,0
800721,GS12JUN48D,GS12JUN48D,,-1.000000,1,,BSE,1.000000,0
800769,GS06NOV56,GS06NOV56,,-1.000000,1,,BSE,1.000000,0
800775,GS06NOV58,GS06NOV58,,-1.000000,1,,BSE,1.000000,0
800777,GS06MAY72,GS06MAY72,,-1.000000,1,,BSE,1.000000,0
800789,GS06NOV68,GS06NOV68,,-1.000000,1,,BSE,1.000000,0
973274,635PFCL26,635PFCL26,,-1.000000,3,,BSE,1.000000,0
973320,85JMFPL31,85JMFPL31,,-1.000000,1,,BSE,1.000000,0
973321,689IRFC31,689IRFC31,,-1.000000,1,,BSE,1.000000,0
973327,970HLFL27,970HLFL27,,-1.000000,1,,BSE,1.000000,0
590142,PHARMABEES,PHARMABEES,,-1.000000,1,,BSE,1.000000,0
710057,VALIANTOCPS,VALIANTOCPS,,-1.000000,10000,,BSE,1.000000,0
729725,MFL240625,MFL240625,,-1.000000,1,,BSE,1.000000,0
729809,MML8725,MML8725,,-1.000000,1,,BSE,1.000000,0
800741,GS06NOV43,GS06NOV43,,-1.000000,1,,BSE,1.000000,0
800747,GS06MAY45,GS06MAY45,,-1.000000,1,,BSE,1.000000,0
800758,GS06NOV73,GS06NOV73,,-1.000000,1,,BSE,1.000000,0
800759,GS06MAY54,GS06MAY54,,-1.000000,1,,BSE,1.000000,0
800790,GS06MAY69,GS06MAY69,,-1.000000,1,,BSE,1.000000,0
800794,GS06MAY71,GS06MAY71,,-1.000000,1,,BSE,1.000000,0
800800,GS25NOV40,GS25NOV40,,-1.000000,1,,BSE,1.000000,0
800802,GS25MAY41,GS25MAY41,,-1.000000,1,,BSE,1.000000,0
973380,725ICICI31,725ICICI31,,-1.000000,1,,BSE,1.000000,0
973412,692IRFC31,692IRFC31,,-1.000000,1,,BSE,1.000000,0
973450,672IGT26,672IGT26,,-1.000000,1,,BSE,1.000000,0
973519,695PFCL31,695PFCL31,,-1.000000,1,,BSE,1.000000,0
729865,MML170725,MML170725,,-1.000000,1,,BSE,1.000000,0
730082,IFPL220825,IFPL220825,,-1.000000,1,,BSE,1.000000,0
730264,IFPL180925,IFPL180925,,-1.000000,1,,BSE,1.000000,0
730482,360O031125,360O031125,,-1.000000,1,,BSE,1.000000,0
800768,GS06NOV72,GS06NOV72,,-1.000000,1,,BSE,1.000000,0
800796,833GSJUL26,833GSJUL26,,-1.000000,1,,BSE,1.000000,0
800805,73GS2053P,73GS2053P,,-1.000000,1,,BSE,1.000000,0
804149,091TB190919,091TB190919,,-1.000000,1,,BSE,1.000000,0
973554,627BPCL26,627BPCL26,,-1.000000,1,,BSE,1.000000,0
973567,710HEGI31,710HEGI31,,-1.000000,1,,BSE,1.000000,0
973586,695IRFC36,695IRFC36,,-1.000000,1,,BSE,1.000000,0
973647,692REC32,692REC32,,-1.000000,1,,BSE,1.000000,0
805126,364TB21026,364TB21026,,-1.000000,1,,BSE,1.000000,0
805141,364TB61126,364TB61126,,-1.000000,1,,BSE,1.000000,0
805161,182TB26626,182TB26626,,-1.000000,1,,BSE,1.000000,0
805167,182TB17726,182TB17726,,-1.000000,1,,BSE,1.000000,0
805087,364TB20726,364TB20726,,-1.000000,1,,BSE,1.000000,0
805093,364TB16726,364TB16726,,-1.000000,1,,BSE,1.000000,0
805111,364TB28826,364TB28826,,-1.000000,1,,BSE,1.000000,0
805135,364T221026,364T221026,,-1.000000,1,,BSE,1.000000,0
973750,73AGEUP26,73AGEUP26,,-1.000000,1,,BSE,1.000000,0
973761,73PSEPL26,73PSEPL26,,-1.000000,1,,BSE,1.000000,0
973792,614IOCL27,614IOCL27,,-1.000000,1,,BSE,1.000000,0
973805,9SFL32,9SFL32,,-1.000000,1,,BSE,1.000000,0
730483,360P031125,360P031125,,-1.000000,1,,BSE,1.000000,0
730568,SCC141125,SCC141125,,-1.000000,1,,BSE,1.000000,0
730600,IFPL181125,IFPL181125,,-1.000000,1,,BSE,1.000000,0
730772,KMIL151225,KMIL151225,,-1.000000,1,,BSE,1.000000,0
805206,182T221026,182T221026,,-1.000000,1,,BSE,1.000000,0
805219,364TB20527,364TB20527,,-1.000000,1,,BSE,1.000000,0
810579,805GUJ2028,805GUJ2028,,-1.000000,1,,BSE,5.000000,0
810594,815TN2028,815TN2028,,-1.000000,1,,BSE,5.000000,0
805174,364TB28127,364TB28127,,-1.000000,1,,BSE,1.000000,0
805190,91TB110626,91TB110626,,-1.000000,1,,BSE,1.000000,0
805192,364TB11327,364TB11327,,-1.000000,1,,BSE,1.000000,0
805193,91TB190626,91TB190626,,-1.000000,1,,BSE,1.000000,0
973818,730CFSL29,730CFSL29,,-1.000000,1,,BSE,1.000000,0
973834,740NL27,740NL27,,-1.000000,1,,BSE,1.000000,0
973904,1177MML27,1177MML27,,-1.000000,1,,BSE,1.000000,0
973965,799BFL35,799BFL35,,-1.000000,1,,BSE,1.000000,0
730825,NFL191225,NFL191225,,-1.000000,1,,BSE,1.000000,0
730887,360OAA2126,360OAA2126,,-1.000000,1,,BSE,1.000000,0
730937,OPL190126,OPL190126,,-1.000000,1,,BSE,1.000000,0
730965,BGHPL27126,BGHPL27126,,-1.000000,1,,BSE,1.000000,0
805198,364TB26327,364TB26327,,-1.000000,1,,BSE,1.000000,0
805203,182T151026,182T151026,,-1.000000,1,,BSE,1.000000,0
805208,91TB300726,91TB300726,,-1.000000,1,,BSE,1.000000,0
805210,364TB29427,364TB29427,,-1.000000,1,,BSE,1.000000,0
810598,870GJSDL28,870GJSDL28,,-1.000000,1,,BSE,1.000000,0
810636,694TN50,694TN50,,-1.000000,1,,BSE,1.000000,0
810639,669MP30,669MP30,,-1.000000,1,,BSE,1.000000,0
810652,66TN29,66TN29,,-1.000000,1,,BSE,1.000000,0
973990,962APSB28,962APSB28,,-1.000000,1,,BSE,1.000000,0
973993,962APSB30,962APSB30,,-1.000000,1,,BSE,1.000000,0
974033,840CFSL32,840CFSL32,,-1.000000,1,,BSE,1.000000,0
974074,870TIAPL26,870TIAPL26,,-1.000000,1,,BSE,1.000000,0
730983,PFL28126,PFL28126,,-1.000000,1,,BSE,1.000000,0
730989,GDPL290126,GDPL290126,,-1.000000,1,,BSE,1.000000,0
731075,JSWEL12229,JSWEL12229,,-1.000000,1,,BSE,1.000000,0
731080,TTL130226,TTL130226,,-1.000000,1,,BSE,1.000000,0
805222,364TB28527,364TB28527,,-1.000000,1,,BSE,1.000000,0
810578,823GUJ2028,823GUJ2028,,-1.000000,1,,BSE,5.000000,0
810585,816GUJ2028,816GUJ2028,,-1.000000,1,,BSE,5.000000,0
810599,861GJSDL28,861GJSDL28,,-1.000000,1,,BSE,1.000000,0
810656,633TN30,633TN30,,-1.000000,1,,BSE,1.000000,0
810659,649MH31,649MH31,,-1.000000,1,,BSE,1.000000,0
810676,705MH32,705MH32,,-1.000000,1,,BSE,5.000000,0
810685,668KA36,668KA36,,-1.000000,1,,BSE,1.000000,0
974094,93AUFL32A,93AUFL32A,,-1.000000,1,,BSE,1.000000,0
974114,1125ISFL28,1125ISFL28,,-1.000000,1,,BSE,1.000000,0
974119,713PFCL26,713PFCL26,,-1.000000,1,,BSE,1.000000,0
974122,76BFL27,76BFL27,,-1.000000,1,,BSE,1.000000,0
810635,76MH30,76MH30,,-1.000000,1,,BSE,5.000000,0
974160,784HDFCB27,784HDFCB27,,-1.000000,1,,BSE,1.000000,0
974162,782BFL32,782BFL32,,-1.000000,1,,BSE,1.000000,0
974165,775SBIPER,775SBIPER,,-1.000000,1,,BSE,1.000000,0
974178,875YATL29,875YATL29,,-1.000000,1,,BSE,1.000000,0
731156,FFSL20226,FFSL20226,,-1.000000,1,,BSE,1.000000,0
731164,OPL20226,OPL20226,,-1.000000,1,,BSE,1.000000,0
731192,HCI250226,HCI250226,,-1.000000,1,,BSE,1.000000,0
731196,360OA25226,360OA25226,,-1.000000,1,,BSE,1.000000,0
810602,825GJSDL29,825GJSDL29,,-1.000000,1,,BSE,5.000000,0
810618,818TN2028,818TN2028,,-1.000000,1,,BSE,5.000000,0
810620,815MH2030,815MH2030,,-1.000000,1,,BSE,5.000000,0
810691,661MP37,661MP37,,-1.000000,1,,BSE,1.000000,0
810694,695TN31,695TN31,,-1.000000,1,,BSE,5.000000,0
810698,735KA40,735KA40,,-1.000000,1,,BSE,5.000000,0
810718,705RJ31,705RJ31,,-1.000000,1,,BSE,1.000000,0
731200,FFSL250226,FFSL250226,,-1.000000,1,,BSE,1.000000,0
731208,HCI260226,HCI260226,,-1.000000,1,,BSE,1.000000,0
731269,NWIL060326,NWIL060326,,-1.000000,1,,BSE,1.000000,0
731275,DFPL90326,DFPL90326,,-1.000000,1,,BSE,1.000000,0
805176,182TB60826,182TB60826,,-1.000000,1,,BSE,1.000000,0
805177,364TB40227,364TB40227,,-1.000000,1,,BSE,1.000000,0
805180,364TB11227,364TB11227,,-1.000000,1,,BSE,1.000000,0
805201,364TB80427,364TB80427,,-1.000000,1,,BSE,1.000000,0
810724,693GJ31,693GJ31,,-1.000000,1,,BSE,5.000000,0
810741,709KL36,709KL36,,-1.000000,1,,BSE,1.000000,0
810754,678MH31,678MH31,,-1.000000,1,,BSE,1.000000,0
810764,643MH27,643MH27,,-1.000000,1,,BSE,1.000000,0
974198,776TSL32,776TSL32,,-1.000000,1,,BSE,1.000000,0
974240,835MRHFL32,835MRHFL32,,-1.000000,1,,BSE,1.000000,0
974255,1379LMPL26,1379LMPL26,,-1.000000,1,,BSE,1.000000,0
974307,817CFSL32,817CFSL32,,-1.000000,1,,BSE,1.000000,0
731309,RRVL110326,RRVL110326,,-1.000000,1,,BSE,1.000000,0
731329,BGHP13326,BGHP13326,,-1.000000,1,,BSE,1.000000,0
731342,SL16326,SL16326,,-1.000000,1,,BSE,1.000000,0
731344,BFL13326,BFL13326,,-1.000000,1,,BSE,1.000000,0
805202,91TB16726,91TB16726,,-1.000000,1,,BSE,1.000000,0
805214,91TB13826,91TB13826,,-1.000000,1,,BSE,1.000000,0
810590,773RJ2027,773RJ2027,,-1.000000,1,,BSE,1.000000,0
810615,831KSDL29,831KSDL29,,-1.000000,1,,BSE,5.000000,0
810774,698AP36,698AP36,,-1.000000,1,,BSE,5.000000,0
810779,689GJ31,689GJ31,,-1.000000,1,,BSE,1.000000,0
810783,703KA32,703KA32,,-1.000000,1,,BSE,1.000000,0
810798,688KA32,688KA32,,-1.000000,1,,BSE,1.000000,0
974320,1050HFL27A,1050HFL27A,,-1.000000,1,,BSE,1.000000,0
974327,1360IKFF28,1360IKFF28,,-1.000000,1,,BSE,1.000000,0
974347,858OPAL29,858OPAL29,,-1.000000,1,,BSE,1.000000,0
974356,765PFCL37,765PFCL37,,-1.000000,1,,BSE,1.000000,0
543589,HDFC1406RQ,HDFC1406RQ,,-1.000000,1,,BSE,1.000000,0
731367,NWFL170326,NWFL170326,,-1.000000,1,,BSE,1.000000,0
731370,BHFL18326,BHFL18326,,-1.000000,1,,BSE,1.000000,0
731373,THDC180326,THDC180326,,-1.000000,1,,BSE,1.000000,0
731379,CGCL20326,CGCL20326,,-1.000000,1,,BSE,1.000000,0
810619,814GJ2029,814GJ2029,,-1.000000,1,,BSE,5.000000,0
810640,669UP30,669UP30,,-1.000000,1,,BSE,1.000000,0
810643,672PN30,672PN30,,-1.000000,1,,BSE,1.000000,0
810696,707GJ31,707GJ31,,-1.000000,1,,BSE,1.000000,0
810801,683TN31A,683TN31A,,-1.000000,1,,BSE,1.000000,0
810805,722KA35,722KA35,,-1.000000,1,,BSE,1.000000,0
810806,718KA33,718KA33,,-1.000000,1,,BSE,1.000000,0
810812,737KA38,737KA38,,-1.000000,1,,BSE,1.000000,0
974390,764IRFC37,764IRFC37,,-1.000000,1,,BSE,1.000000,0
974394,787MTNL32,787MTNL32,,-1.000000,1,,BSE,1.000000,0
974396,763KMBL29,763KMBL29,,-1.000000,1,,BSE,1.000000,0
543590,RHETAN,RHETAN,,-1.000000,1,,BSE,1.000000,0
543605,HDFCQUAL,HDFCQUAL,,-1.000000,1,,BSE,1.000000,0
543614,TIPSFILMS,TIPSFILMS,,-1.000000,1,,BSE,5.000000,0
543617,REETECH,REETECH,,-1.000000,1200,,BSE,1.000000,0
731385,JBCIP20326,JBCIP20326,,-1.000000,1,,BSE,1.000000,0
731390,JCL20326,JCL20326,,-1.000000,1,,BSE,1.000000,0
731395,DFPL23326,DFPL23326,,-1.000000,1,,BSE,1.000000,0
731443,UCL9426,UCL9426,,-1.000000,1,,BSE,1.000000,0
810703,724KA37,724KA37,,-1.000000,1,,BSE,1.000000,0
810707,724KA38,724KA38,,-1.000000,1,,BSE,1.000000,0
810719,684GJ31,684GJ31,,-1.000000,1,,BSE,1.000000,0
810725,688MH33,688MH33,,-1.000000,1,,BSE,1.000000,0
810835,739TN42,739TN42,,-1.000000,1,,BSE,1.000000,0
810848,772MH34,772MH34,,-1.000000,1,,BSE,1.000000,0
810858,784TN52,784TN52,,-1.000000,1,,BSE,1.000000,0
810861,782GJ32,782GJ32,,-1.000000,1,,BSE,5.000000,0
543620,INA,INA,,-1.000000,1,,BSE,5.000000,0
543655,ANZEN,ANZEN,,-1.000000,25000,,BSE,1.000000,0
543656,TECHNOPACK,TECHNOPACK,,-1.000000,4000,,BSE,1.000000,0
543677,FINIETF,FINIETF,,-1.000000,1,,BSE,1.000000,0
731445,RL10426,RL10426,,-1.000000,1,,BSE,1.000000,0
731454,AKCS100426,AKCS100426,,-1.000000,1,,BSE,1.000000,0
731467,KIL150426,KIL150426,,-1.000000,1,,BSE,1.000000,0
731497,CGCL200426,CGCL200426,,-1.000000,1,,BSE,1.000000,0
810730,686MH32,686MH32,,-1.000000,1,,BSE,1.000000,0
810736,707RJ46,707RJ46,,-1.000000,1,,BSE,1.000000,0
810746,695MH32,695MH32,,-1.000000,1,,BSE,1.000000,0
810751,695MH31,695MH31,,-1.000000,1,,BSE,1.000000,0
810867,78TN32A,78TN32A,,-1.000000,1,,BSE,1.000000,0
810888,764MH32,764MH32,,-1.000000,1,,BSE,1.000000,0
810892,77KL47,77KL47,,-1.000000,1,,BSE,1.000000,0
810895,77MH30,77MH30,,-1.000000,1,,BSE,1.000000,0
543709,GARGI,GARGI,,-1.000000,125,,BSE,5.000000,0
543741,KTKFMP304DG,KTKFMP304DG,,-1.000000,1,,BSE,1.000000,0
543743,AERONEU,AERONEU,,-1.000000,1,,BSE,1.000000,0
543788,D1144270RG,D1144270RG,,-1.000000,1,,BSE,1.000000,0
731498,RL170426,RL170426,,-1.000000,1,,BSE,1.000000,0
731499,RL1704026,RL1704026,,-1.000000,1,,BSE,1.000000,0
731500,CGCL20426,CGCL20426,,-1.000000,1,,BSE,1.000000,0
731507,GFL200426,GFL200426,,-1.000000,1,,BSE,1.000000,0
810766,638MH27,638MH27,,-1.000000,1,,BSE,1.000000,0
810775,686AP35,686AP35,,-1.000000,1,,BSE,1.000000,0
810795,687KA31,687KA31,,-1.000000,1,,BSE,1.000000,0
810797,692AP41,692AP41,,-1.000000,1,,BSE,1.000000,0
810900,783TN42,783TN42,,-1.000000,1,,BSE,1.000000,0
810924,768GJ30,768GJ30,,-1.000000,1,,BSE,1.000000,0
810932,77MH31,77MH31,,-1.000000,1,,BSE,1.000000,0
810938,772MH32,772MH32,,-1.000000,1,,BSE,5.000000,0
543804,AMANAYA,AMANAYA,,-1.000000,6000,,BSE,1.000000,0
543816,IPRU3534,IPRU3534,,-1.000000,1,,BSE,1.000000,0
543830,LABELKRAFT,LABELKRAFT,,-1.000000,2000,,BSE,1.000000,0
543833,AXISWSDQ,AXISWSDQ,,-1.000000,1,,BSE,1.000000,0
731521,TRIL21426,TRIL21426,,-1.000000,1,,BSE,1.000000,0
731539,RL24426,RL24426,,-1.000000,1,,BSE,1.000000,0
731553,TCL24426,TCL24426,,-1.000000,1,,BSE,1.000000,0
731566,MFL280426,MFL280426,,-1.000000,1,,BSE,1.000000,0
810799,666TN29,666TN29,,-1.000000,1,,BSE,1.000000,0
810810,735KA36,735KA36,,-1.000000,1,,BSE,1.000000,0
810826,731AP42,731AP42,,-1.000000,1,,BSE,1.000000,0
810852,786MH30,786MH30,,-1.000000,1,,BSE,5.000000,0
810959,739TN33B,739TN33B,,-1.000000,1,,BSE,1.000000,0
810970,765TN30,765TN30,,-1.000000,1,,BSE,1.000000,0
810985,767KA42,767KA42,,-1.000000,1,,BSE,1.000000,0
810994,743MH35,743MH35,,-1.000000,1,,BSE,5.000000,0
543842,HFMPM23RQD,HFMPM23RQD,,-1.000000,1,,BSE,1.000000,0
543843,COMMAND,COMMAND,,-1.000000,4000,,BSE,1.000000,0
543899,CUBEINVIT,CUBEINVIT,,-1.000000,25000,,BSE,1.000000,0
543904,MANKIND,MANKIND,,-1.000000,1,,BSE,5.000000,0
731568,JBCI290426,JBCI290426,,-1.000000,1,,BSE,1.000000,0
